date,strain_score,skin_temperature,avg_heart_rate,heart_rate_variability,max_heart_rate,resting_heart_rate,blood_oxygenation,total_calories_burned,recovery_score,deep_sleep,deep_sleep_percent,light_sleep,light_sleep_percent,nap_count,nap_sleep,rem_sleep,rem_sleep_percent,sleep_end_time,sleep_score,sleep_start_time,time_awake,time_in_bed,total_sleep,sleep_consistency,sleep_cycles,sleep_disturbances,sleep_disturbances_/_hour,sleep_disturbances_duration,sleep_onset_latency,sleep_respiratory_rate,time_asleep_percent,time_awake_percent,day_of_week,nap,recovery_level_cat
2022-09-02,8.422228542,93.7250024,71.0,43.19144,169.0,67.0,94.833336,1566.87901,39.0,1.492041667,26.8412076,3.737837222,67.24213344,,,0.328893611,5.916658959,15.96666667,71.0,9.9,0.513393333,6.064038611,5.5587725,52.0,2.0,10.0,1.649066017,20.02755,0.0,16.757812,91.54513649,8.45486351,Friday,False,yellow
2022-09-03,8.276414861,93.2,69.0,50.408296,155.0,64.0,95.05882,2188.88782,59.0,1.572245833,18.03178504,6.641697778,76.17235426,,,0.505358611,5.795860703,12.28333333,98.0,2.8,0.794147222,9.500713056,8.719302222,45.0,3.0,16.0,1.684084122,31.4674,0.0,16.40625,91.65237355,8.347626451,Saturday,False,yellow
2022-09-04,5.664894165,93.2,64.0,60.70505,162.0,61.0,95.0,1294.055246,85.0,1.828953333,23.71658242,4.968561389,64.42881485,,,0.914192222,11.85460273,14.31666667,98.0,3.666666667,2.959915556,10.65737333,7.711706944,46.0,6.0,17.0,1.595139766,35.29575,10.55835,16.523438,72.26367822,27.73632178,Sunday,False,green
2022-09-05,8.25576029,92.8190012,73.0,46.77481,161.0,66.0,93.333336,2018.010156,54.0,1.925203333,23.62277895,5.630964444,69.09349576,,,0.593607222,7.283725283,14.56666667,100.0,5.6,0.834247222,8.971989167,8.149775,54.0,3.0,19.0,2.117702067,39.1087,0.0,16.230469,90.71410108,9.285898917,Monday,False,yellow
2022-09-06,12.66356006,94.016003,72.0,49.151227,161.0,68.0,93.875,2971.711197,61.0,2.238063889,21.0096468,7.211229444,67.69484302,,,1.203260278,11.29551018,16.46666667,100.0,4.6,1.2353475,11.87198306,10.65255361,58.0,4.0,28.0,2.358493932,56.74975,0.0,16.40625,89.60836326,10.39163674,Tuesday,False,yellow
2022-09-07,7.687164639,92.3,70.0,47.302548,157.0,69.0,94.541664,1563.375615,52.0,1.2754575,20.57020494,3.769927778,60.80029087,,,1.155124167,18.62950419,17.66666667,77.0,11.06666667,0.368998333,6.560714444,6.200509444,23.0,3.0,10.0,1.524224242,21.95001667,0.0,16.523438,94.3831662,5.6168338,Wednesday,False,yellow
2022-09-08,4.187160895,92.48,65.0,57.719268,143.0,63.0,94.5,1363.484545,85.0,1.9573075,23.17285738,5.005506389,59.26094171,,,1.483738333,17.56620091,14.58333333,98.0,4.366666667,1.780810278,10.21367028,8.446552222,46.0,4.0,15.0,1.468619957,31.00236667,2.8679,16.757812,82.58778568,17.41221432,Thursday,False,green
2022-09-09,12.6966303,93.086006,70.0,69.507964,159.0,61.0,94.96875,2924.465551,98.0,1.756759444,17.42295824,7.251348333,71.91647075,,,1.074906944,10.66057101,17.2,100.0,5.583333333,1.508084444,11.57558389,10.08301472,58.0,3.0,25.0,2.159718269,52.47198333,0.0,16.347656,86.98928874,13.01071126,Friday,False,green
2022-09-10,4.657713679,93.38,67.0,56.45102,135.0,65.0,93.0,1328.988245,62.0,0.593600833,13.52916329,2.558616667,58.31518545,,,1.2353475,28.15565126,16.01666667,55.0,11.25,0.385026111,4.766208056,4.387565,39.0,3.0,7.0,1.468672773,14.30695,0.0,17.34375,91.93255609,8.067443914,Saturday,False,yellow
2022-09-11,12.17758243,92.948,68.0,58.392614,166.0,61.0,94.72222,2235.323321,77.0,1.853011667,22.58136771,5.630962222,68.6206303,1.0,2.053279444,0.721958056,8.798001987,13.33333333,87.0,3.816666667,1.275421111,9.468662778,8.205931944,44.0,3.0,15.0,1.584173009,32.4434,0.0,16.933594,86.54811076,13.45188924,Sunday,True,green
2022-09-12,9.226775253,89.6,73.0,53.64121,163.0,67.0,,2531.007727,49.0,0.120324444,3.201041199,3.165591111,84.21553585,1.0,6.128291389,0.473000278,12.58342295,7.35,58.0,1.666666667,1.893115833,5.644492222,3.758915833,17.0,4.0,15.0,2.657457821,32.44463333,0.0,17.753906,66.50556924,33.49443076,Monday,True,yellow
2022-09-13,13.01426965,93.4640006,70.0,61.345384,169.0,61.0,94.411766,2826.97035,85.0,1.828940833,19.00046813,6.754000556,70.16584133,,,1.042825833,10.83369054,17.01666667,100.0,6.466666667,0.954584167,10.56619028,9.625767222,27.0,4.0,18.0,1.703546834,40.08705,0.0,16.875,90.97776499,9.022235005,Tuesday,False,green
2022-09-14,13.17044891,92.48,77.0,55.965528,157.0,63.0,94.5,2359.747046,65.0,1.628405833,25.28124565,3.946405278,61.2685359,,,0.866350278,13.45021845,17.53333333,82.0,10.0,1.106980833,7.538042778,6.441161389,33.0,5.0,16.0,2.122566888,33.38913333,0.0,15.849609,85.33439354,14.66560646,Wednesday,False,yellow
2022-09-15,10.24786466,,78.0,,168.0,,,1726.367724,,,,,,2.0,4.347199444,,,,,,,,,,,,,,,,,,Thursday,True,
2022-09-16,10.9569089,93.92,77.0,54.573566,170.0,64.0,94.61539,2433.569476,81.0,1.347647778,14.93387092,6.056071111,67.10995689,,,1.620383333,17.95617219,9.683333333,100.0,-0.883333333,1.572253333,10.58217583,9.024102222,4.0,2.0,20.0,1.889970486,42.4582,0.0,16.171875,85.16231996,14.83768004,Friday,False,green
2022-09-17,13.20023212,94.1,79.0,33.738963,161.0,72.0,95.0,2585.281168,33.0,1.139076944,20.52127031,3.392879444,61.12510358,1.0,3.745825833,1.018757222,18.3536261,7.25,70.0,0.916666667,0.802164444,6.344383889,5.550713611,15.0,1.0,11.0,1.733816899,23.85653333,3.8292,17.695312,87.37321199,12.62678801,Saturday,True,red
2022-09-18,14.07147795,95.36,78.0,33.07051,161.0,72.0,84.75,2790.037195,24.0,0.786124722,21.63517338,2.414252778,66.4433721,,,0.433171944,11.92145452,5.483333333,66.0,1.383333333,0.473281111,4.101341944,3.633549444,25.0,1.0,5.0,1.219113175,10.01401667,11.5194,17.011719,88.47575753,11.52424247,Sunday,False,red
2022-09-19,7.627613792,92.3599994,64.0,69.14928,156.0,59.0,95.4,2117.706591,83.0,1.532143333,25.70776909,3.465092778,58.14064719,1.0,1.082651389,0.962609444,16.15158372,9.333333333,63.0,2.55,0.689854167,6.640803611,5.959845556,40.0,3.0,9.0,1.355257666,20.52345,4.790516667,16.289062,89.62578469,10.37421531,Monday,True,green
2022-09-20,7.075418081,92.903,69.0,61.78589,156.0,62.0,95.388885,1923.302032,78.0,1.387758056,21.38536043,3.561371389,54.88075566,,,1.540160556,23.73388392,10.35,80.0,3.25,0.625694444,7.105464722,6.48929,49.0,4.0,11.0,1.548104231,24.33745,2.38725,16.992188,91.20596188,8.794038122,Tuesday,False,green
2022-09-21,13.1536323,93.92,69.0,63.02301,167.0,61.0,94.86667,3382.05487,85.0,1.6281325,20.46098183,4.355780833,54.7397417,1.0,4.588126944,1.973341667,24.79927647,10.48333333,91.0,1.8,0.737993611,8.683610278,7.957255,60.0,8.0,17.0,1.957711074,37.69946667,1.425933333,16.49414,91.51267958,8.487320422,Wednesday,True,green
2022-09-22,8.608014899,93.2,75.0,58.291987,155.0,62.0,94.44444,1640.413886,74.0,1.427866389,26.13951819,3.416953056,62.55312629,,,0.617662222,11.30735552,18.05,100.0,12.11666667,0.497335,5.951846389,5.462481667,3.0,1.0,10.0,1.680150889,24.83333333,0.0,16.289062,91.65519633,8.344803671,Thursday,False,green
2022-09-23,5.105097927,93.02,66.0,67.28258,134.0,60.0,95.666664,1659.528743,86.0,1.540169444,21.4774379,4.219118611,58.83499267,,,1.411816111,19.68756942,19.7,92.0,10.7,1.844978889,9.004015,7.171104167,14.0,5.0,10.0,1.110615653,20.50818333,0.0,15.8203125,79.53680243,20.46319757,Friday,False,green
2022-09-24,6.654700194,91.6579994,68.0,67.00483,147.0,59.0,95.25,1567.710979,40.0,0.962608056,28.64212553,1.7725125,52.74059908,,,0.625691667,18.61727539,11.1,42.0,7.333333333,0.409104167,3.764876667,3.360812222,19.0,1.0,3.0,0.796838852,7.6424,2.8679,16.699219,89.14818992,10.85181008,Saturday,False,yellow
2022-09-25,10.27969613,91.76,70.0,40.43321,155.0,68.0,95.07143,3110.274072,31.0,1.620378889,27.71050942,3.432996944,58.70854947,1.0,3.898278611,0.794148889,13.58094111,7.95,59.0,1.316666667,0.76205,6.600727222,5.847524722,6.0,2.0,17.0,2.575473797,35.77661667,0.0,16.230469,88.47051388,11.52948612,Sunday,True,red
2022-09-26,7.533935786,93.566003,66.0,52.55685,159.0,63.0,93.833336,1128.82771,51.0,0.713934722,18.31412552,2.486453056,63.78344117,,,0.697885833,17.90243331,16.45,70.0,12.3,0.264718611,4.157423889,3.898273611,16.0,2.0,8.0,1.924268541,15.73368333,0.0,17.006836,93.64114567,6.358854328,Monday,False,yellow
2022-09-27,15.19479746,93.02,75.0,60.000364,163.0,65.0,94.5,3638.474649,72.0,1.492023611,16.00730462,6.834172778,73.32101493,,,0.994695833,10.67168045,11.01666667,100.0,0.5,1.227283611,10.53404833,9.320892222,8.0,4.0,13.0,1.234093445,25.26568333,2.38725,16.391602,88.36496821,11.63503179,Tuesday,False,green
2022-09-28,5.508981575,93.398,68.0,55.74305,156.0,66.0,93.64286,1485.481102,58.0,0.866345833,16.24144834,3.77795,70.82550339,1.0,0.970338333,0.689870278,12.93304827,15.5,66.0,9.4,0.770078611,6.0960775,5.334166111,14.0,3.0,16.0,2.624638548,33.87006667,12.00033333,16.582031,87.38453902,12.61546098,Wednesday,True,yellow
2022-09-29,12.65700087,90.68,73.0,100.39866,156.0,61.0,96.0,3126.648066,22.0,0.112302778,5.323894501,1.860739444,88.21135765,1.0,3.505199444,0.136368056,6.464747849,5.983333333,26.0,3.566666667,0.321399167,2.427564722,2.109410278,16.0,1.0,5.0,2.05967732,9.084083333,0.0,16.281738,86.77810112,13.22189888,Thursday,True,red
2022-09-30,4.968115669,91.2619976,70.0,38.98763,132.0,74.0,91.0625,1185.947046,24.0,0.786120833,25.19501861,1.836674167,58.865047,,,0.497348889,15.93993439,14.4,42.0,11.06666667,0.176478611,3.292213889,3.120143889,33.0,2.0,5.0,1.51873486,10.49416667,0.0,17.109375,94.64668426,5.353315738,Friday,False,red
2022-10-01,7.958178188,,71.0,,153.0,,,1772.408305,,,,,,,,,,,,,,,,,,,,,,,,,Saturday,False,
2022-10-02,15.63008708,93.74,74.0,68.03604,165.0,62.0,94.46875,4177.044433,98.0,1.885106111,19.15300558,6.898381389,70.08875335,,,1.058863889,10.75824107,8.166666667,99.0,-2.666666667,1.002690556,10.83052056,9.842351389,6.0,4.0,15.0,1.384974981,30.52146667,0.0,16.835938,90.75438748,9.245612518,Sunday,False,green
2022-10-03,8.367049554,94.46,72.0,47.025736,152.0,71.0,92.0,1211.130058,50.0,0.906448889,26.77928925,2.221742778,65.63711779,1.0,2.221735556,0.256696111,7.583592957,14.63333333,58.0,10.98333333,0.248670833,3.628698611,3.384887778,25.0,1.0,7.0,1.929066244,12.38481667,2.38725,17.167969,93.15627296,6.843727044,Monday,True,yellow
2022-10-04,13.14667191,93.02,73.0,51.661283,160.0,69.0,94.5,3487.304454,56.0,1.604339444,24.12658228,4.379536944,65.86091168,,,0.665799167,10.01250604,6.866666667,71.0,-1.0,1.147079444,7.786318889,6.649675556,27.0,2.0,13.0,1.669595117,29.11063333,0.0,16.572266,85.2877326,14.7122674,Tuesday,False,yellow
2022-10-05,14.02254605,92.7200012,75.0,44.202115,164.0,74.0,94.85714,2723.4818,44.0,1.363683333,26.35788395,2.791279722,53.95110815,1.0,2.662925278,1.018757778,19.6910079,16.18333333,78.0,10.55,0.441199444,5.607406667,5.173720833,24.0,1.0,10.0,1.783355586,18.58586667,2.8679,16.992188,92.14237384,7.857626157,Wednesday,True,yellow
2022-10-06,13.28399106,92.84,78.0,45.024417,170.0,68.0,94.954544,2610.883023,44.0,1.387761111,27.95004178,2.326285556,46.85228455,,,1.251101944,25.19767367,16.23333333,56.0,10.83333333,0.425120833,5.383061389,4.965148611,30.0,4.0,10.0,1.857678982,19.54506667,0.0,16.230469,92.11318028,7.886819717,Thursday,False,yellow
2022-10-07,7.188097764,92.8250024,70.0,46.278685,150.0,68.0,95.75,1773.259063,23.0,0.729976944,20.35952903,2.454369167,68.45394321,,,0.401085278,11.18652776,14.55,37.0,10.65,0.328887222,3.909088333,3.585431389,51.0,2.0,5.0,1.27907061,10.49428333,3.829216667,17.109375,91.59784231,8.402157691,Friday,False,red
2022-10-08,6.170862989,94.82,73.0,47.297798,146.0,65.0,92.85714,1448.617735,33.0,1.347651667,30.055726,2.823348889,62.96716185,,,0.312842778,6.977112145,11.88333333,44.0,6.9,0.5052425,4.982418056,4.483843333,36.0,2.0,12.0,2.408469114,25.75581667,0.0,15.8203125,89.87304454,10.12695546,Saturday,False,red
2022-10-09,4.992230003,94.46,71.0,47.862146,137.0,67.0,93.166664,1600.069181,60.0,1.997938611,25.62336957,4.419655833,56.68165886,,,1.379735278,17.69497157,8.55,79.0,0.033333333,0.681840556,8.467824444,7.797329722,9.0,4.0,14.0,1.653317224,30.53768333,1.906583333,16.933594,91.95864061,8.041359393,Sunday,False,yellow
2022-10-10,11.69065158,93.92,76.0,50.973576,163.0,67.0,93.65385,2459.722632,73.0,1.732688611,25.41281242,3.649598333,53.52753936,,,1.4358825,21.05964822,10.31666667,78.0,2.316666667,1.187740833,7.995204722,6.818169444,25.0,5.0,20.0,2.501499423,43.93206667,2.38725,17.050781,85.16420005,14.83579995,Monday,False,green
2022-10-11,11.12092825,92.84,74.0,47.691513,158.0,66.0,94.75,2331.206867,61.0,1.989386389,24.3146321,5.390580556,65.88462842,,,0.801881667,9.800739476,12.13333333,91.0,2.883333333,1.074895278,9.244358611,8.181848611,46.0,7.0,18.0,1.947133463,39.60591667,2.8679,16.875,88.38797648,11.61202352,Tuesday,False,yellow
2022-10-12,8.855726995,94.028,72.0,53.553667,152.0,64.0,93.875,2766.42861,79.0,1.989381111,26.35589033,4.010579167,53.13330065,1.0,1.588021111,1.548185833,20.51080902,10.96666667,90.0,2.6,0.842281389,8.379196111,7.548146111,67.0,6.0,15.0,1.790147862,31.96383333,0.0,16.523438,89.96140079,10.03859921,Wednesday,True,green
2022-10-13,9.553333878,93.38,74.0,41.961923,153.0,72.0,95.5,2214.887397,36.0,1.251384444,22.67547837,3.328738333,60.31778198,1.0,1.435598056,0.938545556,17.00673965,16.35,82.0,10.58333333,0.272719444,5.7836375,5.518668333,5.0,2.0,8.0,1.383212554,16.21306667,0.0,16.831055,95.2909483,4.709051697,Thursday,True,yellow
2022-10-14,8.896973492,91.567589,73.0,39.41887,147.0,70.0,93.875,2406.19515,37.0,1.901144167,24.08620756,4.122882778,52.23412935,,,1.869055278,23.67966309,19.33333333,100.0,10.61666667,0.810186111,8.691618056,7.893082222,11.0,6.0,9.0,1.035480384,19.56233333,2.8679,16.660156,90.69101308,9.308986924,Friday,False,yellow
2022-10-15,,94.631,,29.83984,,76.0,90.75,,13.0,0.858325556,27.22904105,1.435594167,45.5419884,,,0.858323333,27.22897055,16.8,40.0,13.56666667,0.088233056,3.236145833,3.152243056,21.0,3.0,3.0,0.92702868,5.238816667,0.0,16.757812,97.27715766,2.72284234,Saturday,False,red
2022-10-16,12.81993452,92.3,77.0,39.52737,161.0,77.0,92.833336,2362.956352,21.0,0.681839167,18.97453217,1.788562222,49.77292752,1.0,1.756473056,1.1230425,31.25254031,15.23333333,42.0,11.1,0.553493056,4.141390833,3.593443889,37.0,2.0,6.0,1.448788642,13.36218333,1.906583333,17.109375,86.65296668,13.34703332,Sunday,True,red
2022-10-17,12.83116313,94.28,75.0,40.400874,165.0,67.0,93.71429,2416.959278,50.0,2.077629167,26.78489798,4.8852175,62.98046564,1.0,0.922198611,0.793871944,10.23463637,11.78333333,78.0,3.166666667,0.850301667,8.595502222,7.756718611,16.0,5.0,15.0,1.745098729,33.40566667,0.0,16.230469,90.12083579,9.879164208,Monday,True,yellow
2022-10-18,13.88703469,93.92,73.0,51.707923,161.0,66.0,93.22222,3458.398064,78.0,2.823643611,22.36391888,8.205928056,64.99287256,,,1.5963175,12.64320856,15.51666667,100.0,1.6,1.3235725,13.93078,12.62588917,19.0,8.0,18.0,1.292102811,36.2415,4.30985,16.49414,90.51165893,9.488341067,Tuesday,False,green
2022-10-19,10.94549358,92.84,79.0,42.10772,162.0,71.0,96.5,1532.539207,53.0,1.002711111,16.2979665,4.355505278,70.79394885,,,0.794153056,12.90808464,19.08333333,76.0,10.75,2.196498333,8.337712778,6.152369444,13.0,5.0,10.0,1.199369691,20.98865,2.8679,16.599121,73.69106337,26.30893663,Wednesday,False,yellow
2022-10-21,12.2519603,93.38,75.0,45.52589,162.0,66.0,95.5,2476.655395,51.0,1.163151667,20.83145615,2.791544722,49.99514951,,,1.628934722,29.17339433,16.41666667,62.0,10.36666667,0.481298333,6.056819167,5.583631111,36.0,4.0,4.0,0.660412651,7.626383333,2.38725,16.113281,92.06423854,7.935761458,Friday,False,yellow
2022-10-22,11.91641528,96.44,85.0,48.985176,166.0,76.0,79.875,1885.439112,15.0,0.770081944,23.82337961,1.644163333,50.86410286,,,0.818217778,25.31251754,14.06666667,34.0,10.76666667,0.088238333,3.3162625,3.232463056,55.0,3.0,1.0,0.301544284,2.38725,2.8679,17.453613,97.34278024,2.657219756,Saturday,False,red
2022-10-23,10.04029368,93.56,72.0,50.954293,159.0,66.0,95.76923,2797.00734,75.0,2.615074167,26.12246917,6.192495278,61.85800352,,,1.203253611,12.01952731,15.35,95.0,4.016666667,1.299505833,11.29519083,10.01082306,23.0,5.0,17.0,1.505065319,37.21845,1.9066,16.582031,88.51045053,11.48954947,Sunday,False,green
2022-10-24,4.062109213,95.18,72.0,33.141296,132.0,74.0,94.166664,1402.419256,10.0,0.705911667,24.31180171,1.884817222,64.91364959,,,0.312847222,10.7745487,14.3,36.0,11.3,0.096263611,2.992191667,2.903576111,49.0,1.0,2.0,0.66840638,4.294033333,1.42595,17.988281,96.79104152,3.208958479,Monday,False,red
2022-10-25,5.667821539,94.01,72.0,47.836374,151.0,66.0,94.181816,2049.006679,70.0,1.804885833,23.83226875,5.415443611,71.50718632,,,0.352956389,4.660544929,14.33333333,75.0,5.3,1.484016111,9.045177778,7.573285833,47.0,2.0,13.0,1.437229905,31.51546667,2.8679,16.992188,83.61525187,16.38474813,Tuesday,False,green
2022-10-26,15.04107102,93.9800012,80.0,54.920625,173.0,66.0,94.0,3330.861662,90.0,2.502769722,29.71530274,5.109536667,60.66536108,,,0.810188056,9.619336182,16.51666667,94.0,6.566666667,1.543033611,9.952506944,8.422494444,50.0,3.0,17.0,1.708112347,48.46546667,2.8679,16.796875,84.51628852,15.48371148,Wednesday,False,green
2022-10-27,13.3757996,92.2400006,81.0,44.805508,168.0,70.0,92.625,2450.612172,51.0,1.074903056,19.17110821,3.232465556,57.65166135,,,1.299521944,23.17723044,17.73333333,66.0,11.86666667,0.256698333,5.855741111,5.606890556,32.0,2.0,7.0,1.195408039,15.26913333,0.0,16.875,95.62216352,4.377836479,Thursday,False,yellow
2022-10-28,7.263775417,92.348006,71.0,44.03792,143.0,71.0,92.86364,2017.81503,46.0,2.053550833,38.04059117,2.494471389,46.2083357,,,0.8502925,15.75107314,16.73333333,58.0,10.78333333,0.561503611,5.951843611,5.398314722,52.0,2.0,11.0,1.84816684,22.89543333,0.0,16.933594,90.5785113,9.421488705,Friday,False,yellow
2022-10-29,4.967416696,95.4200012,69.0,50.575208,135.0,64.0,95.0,1733.189307,24.0,0.657773056,27.427683,1.115015,46.49366176,1.0,1.515805278,0.625420556,26.07865524,13.0,31.0,10.4,0.168454167,2.563239444,2.398208611,53.0,1.0,4.0,1.560525299,8.107016667,1.9066,16.113281,93.43684071,6.563159295,Saturday,True,red
2022-10-30,4.461652721,92.48,67.0,47.975253,126.0,66.0,95.85714,1892.535762,69.0,1.299512778,21.77511068,3.44104,57.65932289,,,1.227328611,20.56556642,14.48333333,58.0,8.05,0.481299167,6.440551944,5.967881389,40.0,5.0,9.0,1.397395763,17.64,0.0,16.640625,92.53704928,7.462950719,Sunday,False,green
2022-10-31,4.328165029,93.122006,65.0,47.36076,135.0,65.0,95.02778,1113.885533,79.0,2.117737778,25.00085835,5.719201944,67.51778205,,,0.633720556,7.481359596,17.81666667,91.0,8.216666667,1.131053611,9.588860556,8.470660278,48.0,2.0,21.0,2.190041234,40.51923333,2.8679,16.40625,88.22029458,11.77970542,Monday,False,green
2022-11-02,5.945063287,93.56,71.0,53.230964,141.0,61.0,95.2,2125.463774,96.0,2.117736389,30.20731443,3.665898333,52.2902398,,,1.227039444,17.50244577,18.2,86.0,9.0,2.197942778,9.196291389,7.010674167,62.0,4.0,11.0,1.196134348,23.85728333,7.674433333,16.230469,76.13167329,23.86832671,Wednesday,False,green
2022-11-03,7.027733428,92.66,72.0,36.82615,149.0,71.0,93.88461,2055.717979,51.0,1.443914722,25.49706993,3.569381667,63.02918901,,,0.649765,11.47374106,17.15,67.0,11.18333333,0.248670833,5.903818056,5.663061389,51.0,2.0,5.0,0.846909568,11.93623333,2.8679,16.992188,95.79360458,4.206395418,Thursday,False,yellow
2022-11-04,4.534555072,93.56,70.0,31.871334,134.0,71.0,94.14286,1791.839891,18.0,0.60965,15.11048346,2.631101389,65.21317807,,,0.793864722,19.67633848,16.05,45.0,11.55,0.473277222,4.501875833,4.034616111,65.0,3.0,0.0,0.0,0.0,0.0,18.19336,89.50114417,10.49885583,Friday,False,red
2022-11-05,3.997713188,93.56,64.0,40.300533,118.0,63.0,93.125,1633.737013,28.0,0.296804722,7.075081559,2.791548889,66.54353717,,,1.106717778,26.38138127,14.88333333,43.0,10.3,0.4091075,4.598023611,4.195071389,67.0,3.0,5.0,1.087423733,9.533183333,2.38725,16.662598,91.11443083,8.885569173,Saturday,False,red
2022-11-06,5.126674408,93.92,74.0,34.671053,139.0,69.0,94.0,1594.315421,17.0,0.882390278,24.22570672,2.415050278,66.30433407,,,0.344931111,9.46995921,13.88333333,37.0,9.75,0.449208333,4.086109444,3.642371667,71.0,1.0,5.0,1.223657875,13.3782,2.8679,17.548828,89.02115238,10.97884762,Sunday,False,red
2022-11-07,6.462029099,93.38,69.0,52.352816,150.0,63.0,95.9,2050.646576,68.0,1.002715,19.22784861,3.185691111,61.08813213,,,1.026503889,19.68401926,11.18333333,52.0,5.533333333,0.4492125,5.656541389,5.21491,46.0,4.0,9.0,1.591078255,18.60131667,1.425933333,17.265625,92.06915987,7.930840126,Monday,False,green
2022-11-08,4.57220716,94.6999976,65.0,48.22239,134.0,64.0,96.73913,2096.689957,86.0,2.566948333,25.76421836,5.8641275,58.85769474,,,1.532154167,15.37808689,17.05,100.0,6.166666667,0.9465575,10.89518972,9.96323,38.0,5.0,15.0,1.376754364,33.40558333,12.00033333,16.640625,91.32377693,8.67622307,Tuesday,False,green
2022-11-09,10.49376694,92.939,69.0,58.220204,163.0,60.0,95.5,2443.620788,97.0,1.909170556,23.04048036,4.363815833,52.66392398,,,2.013171389,24.29559565,18.35,100.0,8.866666667,1.163140556,9.436651389,8.286157778,40.0,7.0,8.0,0.847758349,16.21425,0.0,16.113281,87.69072036,12.30927964,Wednesday,False,green
2022-11-10,7.101129576,92.12,68.0,60.298707,144.0,61.0,94.666664,2054.332492,95.0,1.427868333,22.05798505,2.960009444,45.72679605,1.0,0.962323611,2.085371389,32.2152189,18.15,94.0,11.21666667,0.457233611,6.921203611,6.473249167,34.0,7.0,7.0,1.011384781,13.34615,9.11615,16.49414,93.402572,6.597427997,Thursday,True,green
2022-11-11,7.481551987,93.1388612,69.0,62.608026,155.0,62.0,93.125,2008.804701,92.0,1.082928333,20.70662337,3.072030278,58.74015112,1.0,2.293915278,1.074905833,20.55322551,17.3,91.0,11.43333333,0.601631944,5.823696667,5.229864444,40.0,3.0,9.0,1.54541016,18.1211,0.0,16.699219,89.68306067,10.31693933,Friday,True,green
2022-11-12,4.651227457,92.1410006,67.0,43.13298,143.0,69.0,94.333336,1582.052373,25.0,0.794948889,23.04297267,1.844713333,53.4722163,,,0.810191667,23.48481103,14.33333333,42.0,10.75,0.128346667,3.573419444,3.449853889,60.0,2.0,4.0,1.11937601,7.626383333,0.0,17.578125,96.41309466,3.586905336,Saturday,False,red
2022-11-13,10.85730045,92.48,69.0,50.801728,168.0,65.0,94.14286,2599.987723,40.0,0.8503075,18.86257532,2.815604444,62.45922905,1.0,2.815335556,0.841995833,18.67819563,11.68333333,46.0,6.783333333,0.352948611,4.854354722,4.507907778,26.0,2.0,5.0,1.030003015,16.26223333,0.0,17.402344,92.73896238,7.261037621,Sunday,True,yellow
2022-11-14,4.82293323,,66.0,,132.0,,,1672.911081,,1.612362222,26.51839341,3.521237222,57.91350893,,,0.946566111,15.56809765,19.41666667,87.0,12.66666667,0.681842778,6.752959444,6.080165556,19.0,3.0,7.0,1.036582562,14.78801667,2.38725,16.816406,89.91656407,10.08343593,Monday,False,
2022-11-15,12.84597823,93.38,70.0,54.053195,162.0,67.0,94.57692,2585.02489,69.0,1.925209444,21.05327396,4.259240833,46.57725132,,,2.960015556,32.36947471,19.73333333,100.0,9.75,0.689865278,9.82116,9.144465833,36.0,5.0,9.0,0.916388695,20.04366667,1.90635,16.289062,92.9851327,7.014867305,Tuesday,False,green
2022-11-16,11.60524163,93.677,73.0,47.10431,155.0,63.0,94.57143,2381.97598,81.0,0.810191389,24.87907158,1.981343056,60.84238413,,,0.464983333,14.27854429,15.08333333,41.0,11.13333333,0.625680278,3.8770075,3.256517778,45.0,2.0,9.0,2.321378022,21.00411667,8.155083333,16.357422,83.88334987,16.11665013,Wednesday,False,green
2022-11-17,6.389954698,94.64,66.0,49.470298,148.0,64.0,95.125,1908.302672,49.0,1.291498056,23.74758547,2.398205278,44.0973059,,,1.748736111,32.15510863,16.81666667,53.0,10.83333333,0.553493333,5.983911667,5.438439444,49.0,5.0,12.0,2.005377196,26.72435,1.425933333,16.347656,90.76269121,9.237308793,Thursday,False,yellow
2022-11-18,12.88524819,,71.0,,163.0,,,2612.699607,,2.455187778,28.52366962,3.248494722,37.74008289,,,2.903862778,33.73624749,19.36666667,90.0,9.65,1.115019722,9.709553056,8.607545278,58.0,5.0,12.0,1.235896228,24.80203333,8.1551,16.230469,88.53163006,11.46836994,Friday,False,
2022-11-19,7.384856211,93.605,78.0,60.652737,149.0,63.0,94.454544,2339.616414,89.0,1.139083333,20.49166913,3.457351389,62.1964159,,,0.962328333,17.31191497,16.55,65.0,10.36666667,0.586116667,6.136660556,5.558763056,68.0,4.0,13.0,2.118416015,28.15025,2.38725,16.816406,90.46170644,9.538293558,Saturday,False,green
2022-11-21,12.8730848,93.02,81.0,52.559655,175.0,65.0,93.545456,2488.670335,54.0,1.0829325,24.5470634,2.213983889,50.18484799,,,1.114741667,25.26808861,5.733333333,49.0,1.0,0.336915833,4.742225833,4.411658056,13.0,4.0,8.0,1.686971536,17.17578333,2.8679,17.109375,92.9049049,7.0950951,Monday,False,yellow
2022-11-22,9.467408842,95.18,76.0,40.887497,155.0,75.0,96.888885,1836.576327,24.0,1.195238889,31.50343869,1.579999722,41.64474972,,,1.018756389,26.85181158,4.5,38.0,0.583333333,0.128346389,3.917096667,3.793995,28.0,2.0,4.0,1.021164485,7.626383333,0.0,17.460938,96.72781188,3.272188118,Tuesday,False,red
